"state","county","fips_code","geographic_coordinates","days_with_maximum_temperature_above_35_c","days_with_maximum_temperature_above_40c","maximum_of_maximum_temperatures","drought_annualized_frequency","wildfire_annualized_frequency"
"CA","Los Angeles","06037502401","+33.9763750,-118.0968738","14.47889042","8.058188438","2.352432728","71.16666667","0"
"CA","Los Angeles","06037502402","+33.9737097,-118.0905791","14.47889042","8.058188438","2.352432728","71.16666667","0"
"CA","Los Angeles","06037502500","+33.9759777,-118.1106254","14.47889042","8.058188438","2.352432728","71.16666667","0"
"CA","Los Angeles","06037502601","+33.9594036,-118.0944003","14.47889042","8.058188438","2.352432728","71.16666667","7.54112e-06"
"CA","Los Angeles","06037502602","+33.9650177,-118.1032467","14.47889042","8.058188438","2.352432728","71.16666667","0"
"CA","Los Angeles","06037502700","+33.9548068,-118.0716366","14.47889042","8.058188438","2.352432728","71.16666667","2.08794e-06"
"CA","Los Angeles","06037502801","+33.9409904,-118.0891681","14.47889042","8.058188438","2.352432728","71.16666667","2.7814e-05"
"CA","Los Angeles","06037502802","+33.9335661,-118.0683234","14.47889042","8.058188438","2.352432728","71.16666667","0"
"CA","Los Angeles","06037502901","+33.9459765,-118.0409409","14.47889042","8.058188438","2.352432728","71.16666667","0"
"CA","Los Angeles","06037502902","+33.9427453,-118.0524424","14.47889042","8.058188438","2.352432728","71.16666667","6.51579e-06"
"CA","Los Angeles","06037503000","+33.9243441,-118.0508252","14.47889042","8.058188438","2.352432728","71.16666667","2.56076e-06"
"CA","Los Angeles","06037503103","+33.9281744,-118.0407064","14.47889042","8.058188438","2.352432728","71.16666667","4.94621e-05"
"CA","Los Angeles","06037503104","+33.9202427,-118.0432662","14.47889042","8.058188438","2.352432728","71.16666667","0"
"CA","Los Angeles","06037503105","+33.9275920,-118.0344855","14.47889042","8.058188438","2.352432728","71.16666667","2.42151e-05"
"CA","Los Angeles","06037503106","+33.9207603,-118.0236715","14.47889042","8.058188438","2.352432728","71.16666667","0"
"CA","Los Angeles","06037503201","+33.9324918,-118.0266537","14.47889042","8.058188438","2.352432728","71.16666667","0"
"CA","Los Angeles","06037503202","+33.9393795,-118.0348881","14.47889042","8.058188438","2.352432728","71.16666667","0"
"CA","Los Angeles","06037503301","+33.9480802,-118.0151414","14.47889042","8.058188438","2.352432728","71.16666667","0"
"CA","Los Angeles","06037503302","+33.9416417,-118.0213686","14.47889042","8.058188438","2.352432728","71.16666667","1.88631e-05"
"CA","Los Angeles","06037503401","+33.9356035,-117.9846451","22.29030037","14.8164587","2.314508677","71.16666667","1.7689e-06"
"CA","Los Angeles","06037503402","+33.9418360,-118.0008226","18.07937794","11.17325575","2.334952519","71.16666667","9.12669e-06"
"CA","Los Angeles","06037503501","+33.9330431,-118.0133510","14.47889042","8.058188438","2.352432728","71.16666667","6.35656e-07"
"CA","Los Angeles","06037503502","+33.9320286,-118.0031960","16.87106823","10.12785118","2.34081881","71.16666667","1.81189e-05"
"CA","Los Angeles","06037503601","+33.9225099,-118.0111713","14.47889042","8.058188438","2.352432728","71.16666667","3.72964e-06"
"CA","Los Angeles","06037503602","+33.9115220,-117.9992604","17.48289252","10.6571889","2.33784843","71.16666667","5.10293e-05"
"CA","Los Angeles","06037503701","+33.9274179,-117.9948416","20.58988625","13.34529559","2.322764112","71.16666667","9.27673e-06"
"CA","Los Angeles","06037503702","+33.9221904,-117.9846208","22.29030037","14.8164587","2.314508677","71.16666667","2.75198e-05"
"CA","Los Angeles","06037503703","+33.9096825,-117.9857888","22.29030037","14.8164587","2.314508677","71.16666667","1.66781e-05"
"CA","Los Angeles","06037503801","+33.8962298,-117.9932439","22.06083526","14.61793024","2.31562272","71.16666667","1.15773e-05"
"CA","Los Angeles","06037503802","+33.8982866,-118.0035625","16.11415105","9.472982102","2.344493609","71.16666667","1.94507e-08"
"CA","Los Angeles","06037503901","+33.8897905,-118.0068471","14.52262939","8.096030495","2.352220377","71.16666667","0"
"CA","Los Angeles","06037503902","+33.8844479,-118.0185593","14.47889042","8.058188438","2.352432728","71.16666667","0"
"CA","Los Angeles","06037504001","+33.9092096,-118.0160380","14.47889042","8.058188438","2.352432728","71.16666667","5.25631e-06"
"CA","Los Angeles","06037504002","+33.9092862,-118.0239805","14.47889042","8.058188438","2.352432728","71.16666667","0"
"CA","Los Angeles","06037504101","+33.9099095,-118.0333160","14.47889042","8.058188438","2.352432728","71.16666667","0"
"CA","Los Angeles","06037504102","+33.9002766,-118.0424162","14.47889042","8.058188438","2.352432728","71.16666667","0"
"CA","Los Angeles","06037530003","+34.0286266,-118.0889928","29.77943993","17.26370049","2.630584717","71.16666667","0.000503437"
"CA","Los Angeles","06037530004","+34.0184014,-118.0976800","29.77943993","17.26370049","2.630584717","71.16666667","5.79727e-05"
"CA","Los Angeles","06037530005","+34.0282744,-118.1114296","29.77943993","17.26370049","2.630584717","73.11111111","6.18554e-05"
"CA","Los Angeles","06037530006","+34.0200190,-118.1126395","29.77943993","17.26370049","2.630584717","71.16666667","0"
"CA","Los Angeles","06037530101","+34.0116507,-118.0998041","29.77943993","17.26370049","2.630584717","71.16666667","0"
"CA","Los Angeles","06037530102","+34.0153528,-118.1154765","29.77943993","17.26370049","2.630584717","71.16666667","1.10276e-05"
"CA","Los Angeles","06037530202","+34.0298138,-118.1344535","29.77943993","17.26370049","2.630584717","73.11111111","0.000122597"
"CA","Los Angeles","06037530203","+34.0266482,-118.1264604","29.77943993","17.26370049","2.630584717","73.11111111","3.33112e-05"
"CA","Los Angeles","06037530204","+34.0190693,-118.1283266","29.77943993","17.26370049","2.630584717","73.11111111","2.7741e-05"
"CA","Los Angeles","06037530301","+34.0294615,-118.1551890","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037530302","+34.0278115,-118.1479458","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037530400","+34.0382967,-118.1545859","29.77943993","17.26370049","2.630584717","73.11111111","1.89066e-05"
"CA","Los Angeles","06037530500","+34.0387595,-118.1658830","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037530601","+34.0539591,-118.1755967","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037530602","+34.0527788,-118.1716259","29.77943993","17.26370049","2.630584717","73.11111111","4.46517e-05"
"CA","Los Angeles","06037530700","+34.0592143,-118.1839790","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037530801","+34.0508765,-118.1883898","29.77943993","17.26370049","2.630584717","73.11111111","5.51227e-06"
"CA","Los Angeles","06037530802","+34.0522830,-118.1813180","29.77943993","17.26370049","2.630584717","73.11111111","1.808e-05"
"CA","Los Angeles","06037530901","+34.0432749,-118.1886037","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037530902","+34.0445158,-118.1810137","29.77943993","17.26370049","2.630584717","73.11111111","1.93563e-07"
"CA","Los Angeles","06037531000","+34.0407632,-118.1739023","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037531101","+34.0360915,-118.1885025","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037531102","+34.0368392,-118.1815818","29.77943993","17.26370049","2.630584717","73.11111111","2.2082e-06"
"CA","Los Angeles","06037531201","+34.0297365,-118.1860673","29.77943993","17.26370049","2.630584717","73.11111111","1.15871e-05"
"CA","Los Angeles","06037531202","+34.0257388,-118.1859277","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037531301","+34.0217436,-118.1822336","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037531302","+34.0169019,-118.1827241","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037531502","+34.0198910,-118.1708472","29.77943993","17.26370049","2.630584717","73.11111111","2.4425e-06"
"CA","Los Angeles","06037531503","+34.0294089,-118.1747440","29.77943993","17.26370049","2.630584717","73.11111111","0.000237923"
"CA","Los Angeles","06037531504","+34.0282174,-118.1673915","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037531602","+34.0186759,-118.1647906","29.77943993","17.26370049","2.630584717","73.11111111","1.34744e-05"
"CA","Los Angeles","06037531603","+34.0298023,-118.1615136","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037531604","+34.0238371,-118.1623741","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037531701","+34.0216887,-118.1520851","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037531702","+34.0158731,-118.1597749","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037531800","+34.0186986,-118.1391833","29.77943993","17.26370049","2.630584717","73.11111111","1.57616e-06"
"CA","Los Angeles","06037531901","+34.0132400,-118.1423614","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037531902","+34.0117799,-118.1324571","29.77943993","17.26370049","2.630584717","73.11111111","0"
"CA","Los Angeles","06037532001","+34.0060075,-118.1235535","28.26571953","16.3529769","2.603066467","71.16666667","0"
"CA","Los Angeles","06037532002","+34.0035288,-118.1174056","25.70662246","14.81330678","2.55654409","71.16666667","0"
"CA","Los Angeles","06037532101","+34.0048535,-118.1062505","29.57697771","17.14188993","2.626904113","71.16666667","0"
"CA","Los Angeles","06037532102","+33.9983747,-118.1116637","17.12611583","9.65088061","2.400557209","71.16666667","0"
"CA","Los Angeles","06037532200","+33.9867681,-118.1226036","14.47889042","8.058188438","2.352432728","71.16666667","0"
"CA","Los Angeles","06037532302","+34.0096885,-118.1751711","29.77943993","17.26370049","2.630584717","73.11111111","2.26553e-06"
"CA","Los Angeles","06037532303","+34.0003294,-118.1463431","23.37101233","13.40809664","2.51408453","73.11111111","0"
"CA","Los Angeles","06037532304","+33.9862905,-118.1526793","14.48353587","8.060983355","2.352517178","73.11111111","1.96778e-06"
"CA","Los Angeles","06037532400","+34.0029371,-118.2109137","23.9759775","13.77207143","2.525082322","73.11111111","0"
"CA","Los Angeles","06037532500","+33.9899239,-118.2209803","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037532603","+33.9846156,-118.2333907","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037532604","+33.9842406,-118.2289994","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037532605","+33.9842413,-118.2251677","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037532606","+33.9832062,-118.2208725","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037532700","+33.9852598,-118.2413457","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037532800","+33.9864059,-118.2520926","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037532900","+33.9790503,-118.2520343","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037533001","+33.9802221,-118.2455500","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037533002","+33.9774904,-118.2391487","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037533103","+33.9771202,-118.2312910","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037533104","+33.9766899,-118.2244090","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037533105","+33.9828819,-118.2164070","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037533106","+33.9788203,-118.2170425","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037533107","+33.9745613,-118.2164699","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037533201","+33.9819143,-118.2081561","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037533202","+33.9784203,-118.2097713","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037533203","+33.9742767,-118.2082753","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037533300","+33.9927923,-118.2024051","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037533401","+33.9936631,-118.1935828","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037533402","+33.9898752,-118.1951817","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037533403","+33.9879399,-118.1871993","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037533501","+33.9854565,-118.2005770","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037533502","+33.9850347,-118.1948545","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037533503","+33.9845559,-118.1910856","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037533601","+33.9804922,-118.1942193","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037533602","+33.9771928,-118.1965167","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037533603","+33.9724728,-118.1950660","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037533701","+33.9888460,-118.1820765","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037533702","+33.9835573,-118.1827053","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037533703","+33.9836095,-118.1734078","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037533803","+33.9747696,-118.1839766","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037533804","+33.9752181,-118.1791444","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037533805","+33.9744232,-118.1751358","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037533806","+33.9722323,-118.1704919","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037533901","+33.9740105,-118.1555455","14.47889042","8.058188438","2.352432728","73.11111111","6.19026e-06"
"CA","Los Angeles","06037533902","+33.9674430,-118.1537012","14.47889042","8.058188438","2.352432728","71.16666667","3.92809e-05"
"CA","Los Angeles","06037534001","+33.9679322,-118.1468675","14.47889042","8.058188438","2.352432728","71.16666667","2.78627e-05"
"CA","Los Angeles","06037534002","+33.9674778,-118.1399857","14.47889042","8.058188438","2.352432728","71.16666667","0"
"CA","Los Angeles","06037534101","+33.9718406,-118.1657900","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037534102","+33.9702059,-118.1616452","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037534201","+33.9580353,-118.1672627","14.47889042","8.058188438","2.352432728","71.16666667","0"
"CA","Los Angeles","06037534202","+33.9596030,-118.1611103","14.47889042","8.058188438","2.352432728","71.16666667","0"
"CA","Los Angeles","06037534203","+33.9583801,-118.1514821","14.47889042","8.058188438","2.352432728","71.16666667","7.90885e-05"
"CA","Los Angeles","06037534301","+33.9599735,-118.1852919","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037534302","+33.9593595,-118.1755664","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037534403","+33.9681673,-118.1971314","14.47889042","8.058188438","2.352432728","73.11111111","0"
"CA","Los Angeles","06037534404","+33.9662404,-118.1906245","14.47889042","8.058188438","2.352432728","73.11111111","0"
